"location","lat","long","alt","year","bloom_date","bloom_doy"
"South Korea/Imsil",35.61203,127.28556,247.04,1980,1980-04-18,109
"South Korea/Imsil",35.61203,127.28556,247.04,1981,1981-04-17,107
"South Korea/Imsil",35.61203,127.28556,247.04,1982,1982-04-15,105
"South Korea/Imsil",35.61203,127.28556,247.04,1983,1983-04-16,106
"South Korea/Imsil",35.61203,127.28556,247.04,1984,1984-04-25,116
"South Korea/Imsil",35.61203,127.28556,247.04,1985,1985-04-19,109
"South Korea/Imsil",35.61203,127.28556,247.04,1986,1986-04-19,109
"South Korea/Imsil",35.61203,127.28556,247.04,1987,1987-04-17,107
"South Korea/Imsil",35.61203,127.28556,247.04,1988,1988-04-19,110
"South Korea/Imsil",35.61203,127.28556,247.04,1989,1989-04-11,101
"South Korea/Imsil",35.61203,127.28556,247.04,1990,1990-04-01,91
"South Korea/Imsil",35.61203,127.28556,247.04,1991,1991-04-19,109
"South Korea/Imsil",35.61203,127.28556,247.04,1992,1992-04-15,106
"South Korea/Imsil",35.61203,127.28556,247.04,1993,1993-04-25,115
"South Korea/Imsil",35.61203,127.28556,247.04,1994,1994-04-02,92
"South Korea/Jeongeup",35.56306,126.83917,69.84,1980,1980-04-16,107
"South Korea/Jeongeup",35.56306,126.83917,69.84,1981,1981-04-14,104
"South Korea/Jeongeup",35.56306,126.83917,69.84,1982,1982-04-11,101
"South Korea/Jeongeup",35.56306,126.83917,69.84,1983,1983-04-07,97
"South Korea/Jeongeup",35.56306,126.83917,69.84,1984,1984-04-19,110
"South Korea/Jeongeup",35.56306,126.83917,69.84,1985,1985-04-16,106
"South Korea/Jeongeup",35.56306,126.83917,69.84,1986,1986-04-15,105
"South Korea/Jeongeup",35.56306,126.83917,69.84,1987,1987-04-12,102
"South Korea/Jeongeup",35.56306,126.83917,69.84,1988,1988-04-17,108
"South Korea/Jeongeup",35.56306,126.83917,69.84,1989,1989-04-09,99
"South Korea/Jeongeup",35.56306,126.83917,69.84,1990,1990-04-09,99
"South Korea/Jeongeup",35.56306,126.83917,69.84,1991,1991-04-16,106
"South Korea/Jeongeup",35.56306,126.83917,69.84,1992,1992-04-03,94
"South Korea/Jeongeup",35.56306,126.83917,69.84,1993,1993-04-15,105
"South Korea/Jeongeup",35.56306,126.83917,69.84,1994,1994-04-14,104
"South Korea/Jeongeup",35.56306,126.83917,69.84,2013,2013-04-12,102
"South Korea/Jeongeup",35.56306,126.83917,69.84,2014,2014-04-04,94
"South Korea/Jeongeup",35.56306,126.83917,69.84,2015,2015-04-05,95
"South Korea/Jangheung",34.68875,126.91949,45.02,1980,1980-04-01,92
"South Korea/Jangheung",34.68875,126.91949,45.02,1981,1981-04-09,99
"South Korea/Jangheung",34.68875,126.91949,45.02,1982,1982-04-08,98
"South Korea/Jangheung",34.68875,126.91949,45.02,1983,1983-04-13,103
"South Korea/Jangheung",34.68875,126.91949,45.02,1984,1984-04-18,109
"South Korea/Jangheung",34.68875,126.91949,45.02,1985,1985-04-16,106
"South Korea/Jangheung",34.68875,126.91949,45.02,1986,1986-04-01,91
"South Korea/Jangheung",34.68875,126.91949,45.02,1987,1987-04-08,98
"South Korea/Jangheung",34.68875,126.91949,45.02,1988,1988-04-11,102
"South Korea/Jangheung",34.68875,126.91949,45.02,1989,1989-04-06,96
"South Korea/Jangheung",34.68875,126.91949,45.02,1990,1990-04-02,92
"South Korea/Jangheung",34.68875,126.91949,45.02,1991,1991-04-08,98
"South Korea/Jangheung",34.68875,126.91949,45.02,1992,1992-04-05,96
"South Korea/Jangheung",34.68875,126.91949,45.02,1993,1993-04-07,97
"South Korea/Jangheung",34.68875,126.91949,45.02,1994,1994-04-09,99
"South Korea/Haenam",34.55375,126.56907,16.36,1980,1980-04-01,92
"South Korea/Haenam",34.55375,126.56907,16.36,1981,1981-04-09,99
"South Korea/Haenam",34.55375,126.56907,16.36,1982,1982-04-05,95
"South Korea/Haenam",34.55375,126.56907,16.36,1983,1983-04-08,98
"South Korea/Haenam",34.55375,126.56907,16.36,1984,1984-04-16,107
"South Korea/Haenam",34.55375,126.56907,16.36,1985,1985-04-04,94
"South Korea/Haenam",34.55375,126.56907,16.36,1986,1986-04-08,98
"South Korea/Haenam",34.55375,126.56907,16.36,1987,1987-04-09,99
"South Korea/Haenam",34.55375,126.56907,16.36,1988,1988-04-14,105
"South Korea/Haenam",34.55375,126.56907,16.36,1989,1989-03-21,80
"South Korea/Haenam",34.55375,126.56907,16.36,1990,1990-04-09,99
"South Korea/Haenam",34.55375,126.56907,16.36,1991,1991-04-14,104
"South Korea/Haenam",34.55375,126.56907,16.36,1992,1992-04-08,99
"South Korea/Haenam",34.55375,126.56907,16.36,1993,1993-04-11,101
"South Korea/Haenam",34.55375,126.56907,16.36,1994,1994-04-12,102
"South Korea/Goheung",34.61826,127.27572,51.91,1980,1980-04-21,112
"South Korea/Goheung",34.61826,127.27572,51.91,1981,1981-04-19,109
"South Korea/Goheung",34.61826,127.27572,51.91,1982,1982-04-15,105
"South Korea/Goheung",34.61826,127.27572,51.91,1983,1983-04-16,106
"South Korea/Goheung",34.61826,127.27572,51.91,1984,1984-04-19,110
"South Korea/Goheung",34.61826,127.27572,51.91,1985,1985-04-12,102
"South Korea/Goheung",34.61826,127.27572,51.91,1986,1986-04-01,91
"South Korea/Goheung",34.61826,127.27572,51.91,1987,1987-04-09,99
"South Korea/Goheung",34.61826,127.27572,51.91,1988,1988-04-14,105
"South Korea/Goheung",34.61826,127.27572,51.91,1989,1989-04-04,94
"South Korea/Goheung",34.61826,127.27572,51.91,1990,1990-03-31,90
"South Korea/Goheung",34.61826,127.27572,51.91,1991,1991-04-13,103
"South Korea/Goheung",34.61826,127.27572,51.91,1992,1992-03-31,91
"South Korea/Goheung",34.61826,127.27572,51.91,1993,1993-04-01,91
"South Korea/Goheung",34.61826,127.27572,51.91,1994,1994-04-01,91
"South Korea/Yeongju",36.87188,128.51696,210.79,1980,1980-04-02,93
"South Korea/Yeongju",36.87188,128.51696,210.79,1981,1981-04-16,106
"South Korea/Yeongju",36.87188,128.51696,210.79,1982,1982-04-16,106
"South Korea/Yeongju",36.87188,128.51696,210.79,1983,1983-04-15,105
"South Korea/Yeongju",36.87188,128.51696,210.79,1984,1984-04-23,114
"South Korea/Yeongju",36.87188,128.51696,210.79,1985,1985-04-18,108
"South Korea/Yeongju",36.87188,128.51696,210.79,1986,1986-04-21,111
"South Korea/Yeongju",36.87188,128.51696,210.79,1987,1987-04-16,106
"South Korea/Yeongju",36.87188,128.51696,210.79,1988,1988-04-17,108
"South Korea/Yeongju",36.87188,128.51696,210.79,1989,1989-04-12,102
"South Korea/Yeongju",36.87188,128.51696,210.79,1990,1990-04-13,103
"South Korea/Yeongju",36.87188,128.51696,210.79,1991,1991-04-02,92
"South Korea/Yeongju",36.87188,128.51696,210.79,1992,1992-04-12,103
"South Korea/Yeongju",36.87188,128.51696,210.79,1993,1993-04-13,103
"South Korea/Yeongju",36.87188,128.51696,210.79,1994,1994-04-11,101
"South Korea/Mungyeong",36.62727,128.148,170.61,1984,1984-04-02,93
"South Korea/Mungyeong",36.62727,128.148,170.61,1986,1986-04-22,112
"South Korea/Mungyeong",36.62727,128.148,170.61,1987,1987-04-13,103
"South Korea/Mungyeong",36.62727,128.148,170.61,1988,1988-04-19,110
"South Korea/Mungyeong",36.62727,128.148,170.61,1989,1989-04-06,96
"South Korea/Mungyeong",36.62727,128.148,170.61,1990,1990-04-09,99
"South Korea/Mungyeong",36.62727,128.148,170.61,1991,1991-04-14,104
"South Korea/Mungyeong",36.62727,128.148,170.61,1992,1992-04-05,96
"South Korea/Mungyeong",36.62727,128.148,170.61,1993,1993-04-23,113
"South Korea/Mungyeong",36.62727,128.148,170.61,1994,1994-04-14,104
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1980,1980-04-12,103
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1981,1981-04-21,111
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1982,1982-04-08,98
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1983,1983-04-12,102
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1984,1984-04-23,114
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1985,1985-04-18,108
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1986,1986-04-17,107
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1987,1987-04-13,103
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1988,1988-04-19,110
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1989,1989-04-11,101
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1990,1990-04-01,91
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1991,1991-04-18,108
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1992,1992-04-09,100
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1993,1993-04-12,102
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1994,1994-04-11,101
"South Korea/Yeongdeok",36.53331,129.40936,40.61,1995,1995-04-09,99
"South Korea/Uiseong",36.35611,128.688,81.81,1980,1980-04-18,109
"South Korea/Uiseong",36.35611,128.688,81.81,1981,1981-04-16,106
"South Korea/Uiseong",36.35611,128.688,81.81,1982,1982-04-14,104
"South Korea/Uiseong",36.35611,128.688,81.81,1983,1983-04-01,91
"South Korea/Uiseong",36.35611,128.688,81.81,1984,1984-04-19,110
"South Korea/Uiseong",36.35611,128.688,81.81,1985,1985-04-14,104
"South Korea/Uiseong",36.35611,128.688,81.81,1986,1986-04-19,109
"South Korea/Uiseong",36.35611,128.688,81.81,1987,1987-04-16,106
"South Korea/Uiseong",36.35611,128.688,81.81,1988,1988-04-24,115
"South Korea/Uiseong",36.35611,128.688,81.81,1989,1989-04-13,103
"South Korea/Uiseong",36.35611,128.688,81.81,1990,1990-04-01,91
"South Korea/Uiseong",36.35611,128.688,81.81,1991,1991-04-17,107
"South Korea/Uiseong",36.35611,128.688,81.81,1992,1992-04-08,99
"South Korea/Uiseong",36.35611,128.688,81.81,1993,1993-04-14,104
"South Korea/Uiseong",36.35611,128.688,81.81,1994,1994-04-13,103
"South Korea/Gumi",36.13,128.32,48.88,1980,1980-04-14,105
"South Korea/Gumi",36.13,128.32,48.88,1981,1981-04-12,102
"South Korea/Gumi",36.13,128.32,48.88,1982,1982-04-07,97
"South Korea/Gumi",36.13,128.32,48.88,1983,1983-04-07,97
"South Korea/Gumi",36.13,128.32,48.88,1984,1984-04-21,112
"South Korea/Gumi",36.13,128.32,48.88,1985,1985-04-15,105
"South Korea/Gumi",36.13,128.32,48.88,1986,1986-04-17,107
"South Korea/Gumi",36.13,128.32,48.88,1987,1987-04-13,103
"South Korea/Gumi",36.13,128.32,48.88,1988,1988-04-17,108
"South Korea/Gumi",36.13,128.32,48.88,1989,1989-04-09,99
"South Korea/Gumi",36.13,128.32,48.88,1990,1990-04-02,92
"South Korea/Gumi",36.13,128.32,48.88,1991,1991-04-16,106
"South Korea/Gumi",36.13,128.32,48.88,1992,1992-04-05,96
"South Korea/Gumi",36.13,128.32,48.88,1993,1993-04-11,101
"South Korea/Gumi",36.13,128.32,48.88,1994,1994-04-09,99
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1980,1980-04-17,108
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1981,1981-04-17,107
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1982,1982-04-16,106
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1983,1983-04-12,102
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1984,1984-04-02,93
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1985,1985-04-16,106
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1986,1986-04-12,102
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1987,1987-04-09,99
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1988,1988-04-15,106
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1989,1989-04-09,99
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1990,1990-04-06,96
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1991,1991-04-13,103
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1992,1992-04-09,100
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1993,1993-04-06,96
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1994,1994-04-07,97
"South Korea/Yeongcheon",35.97743,128.95141,93.8,1995,1995-04-12,102
"South Korea/Geochang",35.6674,127.909,225.95,1980,1980-04-15,106
"South Korea/Geochang",35.6674,127.909,225.95,1981,1981-04-14,104
"South Korea/Geochang",35.6674,127.909,225.95,1982,1982-04-08,98
"South Korea/Geochang",35.6674,127.909,225.95,1983,1983-04-16,106
"South Korea/Geochang",35.6674,127.909,225.95,1984,1984-04-02,93
"South Korea/Geochang",35.6674,127.909,225.95,1985,1985-04-19,109
"South Korea/Geochang",35.6674,127.909,225.95,1986,1986-04-18,108
"South Korea/Geochang",35.6674,127.909,225.95,1987,1987-04-14,104
"South Korea/Geochang",35.6674,127.909,225.95,1988,1988-04-18,109
"South Korea/Geochang",35.6674,127.909,225.95,1989,1989-04-11,101
"South Korea/Geochang",35.6674,127.909,225.95,1990,1990-04-11,101
"South Korea/Geochang",35.6674,127.909,225.95,1991,1991-04-16,106
"South Korea/Geochang",35.6674,127.909,225.95,1992,1992-04-01,92
"South Korea/Geochang",35.6674,127.909,225.95,1993,1993-04-14,104
"South Korea/Geochang",35.6674,127.909,225.95,1994,1994-04-15,105
"South Korea/Hapcheon",35.56503,128.16986,32,1980,1980-04-01,92
"South Korea/Hapcheon",35.56503,128.16986,32,1981,1981-04-07,97
"South Korea/Hapcheon",35.56503,128.16986,32,1982,1982-04-03,93
"South Korea/Hapcheon",35.56503,128.16986,32,1984,1984-04-17,108
"South Korea/Hapcheon",35.56503,128.16986,32,1985,1985-04-12,102
"South Korea/Hapcheon",35.56503,128.16986,32,1986,1986-04-08,98
"South Korea/Hapcheon",35.56503,128.16986,32,1987,1987-04-06,96
"South Korea/Hapcheon",35.56503,128.16986,32,1988,1988-04-12,103
"South Korea/Hapcheon",35.56503,128.16986,32,1989,1989-04-14,104
"South Korea/Hapcheon",35.56503,128.16986,32,1990,1990-04-04,94
"South Korea/Hapcheon",35.56503,128.16986,32,1991,1991-04-13,103
"South Korea/Hapcheon",35.56503,128.16986,32,1992,1992-04-02,93
"South Korea/Hapcheon",35.56503,128.16986,32,1993,1993-04-05,95
"South Korea/Hapcheon",35.56503,128.16986,32,1994,1994-04-04,94
"South Korea/Miryang",35.49148,128.7441,11.21,1980,1980-04-11,102
"South Korea/Miryang",35.49148,128.7441,11.21,1981,1981-04-08,98
"South Korea/Miryang",35.49148,128.7441,11.21,1982,1982-04-03,93
"South Korea/Miryang",35.49148,128.7441,11.21,1983,1983-04-09,99
"South Korea/Miryang",35.49148,128.7441,11.21,1984,1984-04-14,105
"South Korea/Miryang",35.49148,128.7441,11.21,1985,1985-04-01,91
"South Korea/Miryang",35.49148,128.7441,11.21,1986,1986-04-08,98
"South Korea/Miryang",35.49148,128.7441,11.21,1987,1987-04-08,98
"South Korea/Miryang",35.49148,128.7441,11.21,1988,1988-04-12,103
"South Korea/Miryang",35.49148,128.7441,11.21,1989,1989-04-04,94
"South Korea/Miryang",35.49148,128.7441,11.21,1990,1990-04-04,94
"South Korea/Miryang",35.49148,128.7441,11.21,1991,1991-04-11,101
"South Korea/Miryang",35.49148,128.7441,11.21,1992,1992-04-03,94
"South Korea/Miryang",35.49148,128.7441,11.21,1993,1993-04-06,96
"South Korea/Miryang",35.49148,128.7441,11.21,1994,1994-04-04,94
"South Korea/Sancheong",35.41299,127.8791,138.07,1980,1980-04-01,92
"South Korea/Sancheong",35.41299,127.8791,138.07,1981,1981-04-07,97
"South Korea/Sancheong",35.41299,127.8791,138.07,1982,1982-04-04,94
"South Korea/Sancheong",35.41299,127.8791,138.07,1983,1983-04-01,91
"South Korea/Sancheong",35.41299,127.8791,138.07,1984,1984-04-16,107
"South Korea/Sancheong",35.41299,127.8791,138.07,1985,1985-04-15,105
"South Korea/Sancheong",35.41299,127.8791,138.07,1986,1986-04-12,102
"South Korea/Sancheong",35.41299,127.8791,138.07,1987,1987-04-07,97
"South Korea/Sancheong",35.41299,127.8791,138.07,1988,1988-04-13,104
"South Korea/Sancheong",35.41299,127.8791,138.07,1989,1989-04-05,95
"South Korea/Sancheong",35.41299,127.8791,138.07,1990,1990-03-27,86
"South Korea/Sancheong",35.41299,127.8791,138.07,1991,1991-04-09,99
"South Korea/Sancheong",35.41299,127.8791,138.07,1992,1992-04-05,96
"South Korea/Sancheong",35.41299,127.8791,138.07,1993,1993-04-01,91
"South Korea/Sancheong",35.41299,127.8791,138.07,1994,1994-04-08,98
"South Korea/Geoje",34.88818,128.60453,45.4,1980,1980-04-01,92
"South Korea/Geoje",34.88818,128.60453,45.4,1981,1981-04-11,101
"South Korea/Geoje",34.88818,128.60453,45.4,1982,1982-04-05,95
"South Korea/Geoje",34.88818,128.60453,45.4,1983,1983-04-08,98
"South Korea/Geoje",34.88818,128.60453,45.4,1984,1984-04-15,106
"South Korea/Geoje",34.88818,128.60453,45.4,1985,1985-04-09,99
"South Korea/Geoje",34.88818,128.60453,45.4,1986,1986-04-01,91
"South Korea/Geoje",34.88818,128.60453,45.4,1987,1987-04-05,95
"South Korea/Geoje",34.88818,128.60453,45.4,1989,1989-03-27,86
"South Korea/Geoje",34.88818,128.60453,45.4,1990,1990-03-28,87
"South Korea/Geoje",34.88818,128.60453,45.4,1991,1991-04-14,104
"South Korea/Geoje",34.88818,128.60453,45.4,1992,1992-04-06,97
"South Korea/Geoje",34.88818,128.60453,45.4,1993,1993-04-05,95
"South Korea/Geoje",34.88818,128.60453,45.4,1994,1994-04-17,107
"South Korea/Namhae",34.81662,127.92641,45.71,1980,1980-04-05,96
"South Korea/Namhae",34.81662,127.92641,45.71,1981,1981-04-07,97
"South Korea/Namhae",34.81662,127.92641,45.71,1982,1982-04-03,93
"South Korea/Namhae",34.81662,127.92641,45.71,1983,1983-04-07,97
"South Korea/Namhae",34.81662,127.92641,45.71,1984,1984-04-14,105
"South Korea/Namhae",34.81662,127.92641,45.71,1985,1985-04-13,103
"South Korea/Namhae",34.81662,127.92641,45.71,1986,1986-04-06,96
"South Korea/Namhae",34.81662,127.92641,45.71,1987,1987-04-03,93
"South Korea/Namhae",34.81662,127.92641,45.71,1988,1988-04-13,104
"South Korea/Namhae",34.81662,127.92641,45.71,1989,1989-04-04,94
"South Korea/Namhae",34.81662,127.92641,45.71,1990,1990-03-03,62
"South Korea/Namhae",34.81662,127.92641,45.71,1991,1991-04-11,101
"South Korea/Namhae",34.81662,127.92641,45.71,1992,1992-04-01,92
"South Korea/Namhae",34.81662,127.92641,45.71,1993,1993-04-06,96
"South Korea/Namhae",34.81662,127.92641,45.71,1994,1994-04-08,98
