"location","lat","long","alt","year","bloom_date","bloom_doy"
"Switzerland/Bauma",47.364822,8.881672,640,2000,2000-04-23,114
"Switzerland/Buchs",47.158028,9.469656,450,2000,2000-04-15,106
"Switzerland/Cartigny",46.177483,6.014089,400,2000,2000-04-08,99
"Switzerland/Chardonne",46.474036,6.835272,500,2000,2000-04-25,116
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2000,2000-03-30,90
"Switzerland/Cernier",47.098392,6.986644,900,2000,2000-04-25,116
"Switzerland/Changins",46.395917,6.229419,435,2000,2000-04-10,101
"Switzerland/Chur",46.868244,9.5419,640,2000,2000-04-19,110
"Switzerland/Chaumont",47.049108,6.978031,1150,2000,2000-05-10,131
"Switzerland/Diessenhofen",47.690281,8.744,410,2000,2000-04-15,106
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2000,2000-05-15,136
"Switzerland/Domat / Ems",46.834311,9.457442,580,2000,2000-04-15,106
"Switzerland/Dornach",47.481642,7.611114,300,2000,2000-04-04,95
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2000,2000-04-20,111
"Switzerland/Escholzmatt",46.898653,7.932344,910,2000,2000-04-29,120
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2000,2000-04-15,106
"Switzerland/Elm",46.921942,9.172731,1000,2000,2000-05-05,126
"Switzerland/Entlebuch",46.987397,8.068953,765,2000,2000-04-23,114
"Switzerland/Enges",47.056436,7.012192,820,2000,2000-04-28,119
"Switzerland/Fanas",46.983531,9.660289,910,2000,2000-04-26,117
"Switzerland/Frauenfeld",47.560647,8.887883,405,2000,2000-04-10,101
"Switzerland/Fiesch",46.400261,8.127792,1100,2000,2000-05-02,123
"Switzerland/Flawil",47.415283,9.182167,630,2000,2000-04-24,115
"Switzerland/Gadmen",46.736853,8.351842,1205,2000,2000-05-12,133
"Switzerland/Grossdietwil",47.166089,7.887067,610,2000,2000-04-26,117
"Switzerland/Gryon",46.274817,7.065661,1100,2000,2000-04-27,118
"Switzerland/Grüsch",46.983786,9.64715,650,2000,2000-05-08,129
"Switzerland/Gundetswil",47.536489,8.819919,460,2000,2000-04-24,115
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2000,2000-04-24,115
"Switzerland/Hallau",47.698183,8.457489,430,2000,2000-04-22,113
"Switzerland/Höfen",46.717125,7.569428,720,2000,2000-04-28,119
"Switzerland/Horgen",47.265269,8.582169,450,2000,2000-04-18,109
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2000,2000-04-25,116
"Switzerland/Jenaz",46.928553,9.710558,800,2000,2000-04-26,117
"Switzerland/Lanterswil",47.514847,9.098194,570,2000,2000-04-22,113
"Switzerland/Laufenburg",47.561031,8.063136,330,2000,2000-04-20,111
"Switzerland/Locarno",46.169278,8.798214,200,2000,2000-03-28,88
"Switzerland/Leytron",46.18625,7.21845,480,2000,2000-04-05,96
"Switzerland/Leysin",46.340108,7.009622,1250,2000,2000-05-08,129
"Switzerland/Liddes",45.988267,7.180528,1350,2000,2000-05-02,123
"Switzerland/Linthal",46.915883,8.993658,695,2000,2000-05-01,122
"Switzerland/Liestal",47.481403,7.730519,350,2000,2000-04-15,106
"Switzerland/Longirod",46.498772,6.26595,900,2000,2000-05-04,125
"Switzerland/Le Locle",47.047992,6.754314,1020,2000,2000-05-03,124
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2000,2000-03-19,79
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2000,2000-05-14,135
"Switzerland/Luzern",47.062769,8.342442,580,2000,2000-04-24,115
"Switzerland/Moudon",46.646331,6.777689,600,2000,2000-04-15,106
"Switzerland/Meiringen I",46.75275,8.137867,900,2000,2000-04-23,114
"Switzerland/Merishausen",47.763636,8.612414,540,2000,2000-04-20,111
"Switzerland/Morgins VS",46.2415,6.850589,1380,2000,2000-05-23,144
"Switzerland/Möhlin",47.561983,7.850547,305,2000,2000-04-20,111
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2000,2000-04-06,97
"Switzerland/Muri, AG",47.265317,8.332283,550,2000,2000-04-21,112
"Switzerland/Moutier",47.279386,7.385775,530,2000,2000-04-26,117
"Switzerland/Martina",46.884997,10.464608,1050,2000,2000-05-06,127
"Switzerland/Murg",47.108222,9.217372,500,2000,2000-04-21,112
"Switzerland/Näfels",47.092389,9.071936,440,2000,2000-04-24,115
"Switzerland/Neuhausen",47.681939,8.615533,435,2000,2000-04-15,106
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2000,2000-04-21,112
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2000,2000-04-15,106
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2000,2000-05-02,123
"Switzerland/Osterfingen",47.656878,8.490242,410,2000,2000-04-21,112
"Switzerland/Posieux",46.761672,7.098294,680,2000,2000-04-27,118
"Switzerland/Prato-Sornico",46.394025,8.655608,750,2000,2000-04-07,98
"Switzerland/Stein, AR II",47.381969,9.348772,825,2000,2000-04-23,114
"Switzerland/Rafz",47.620414,8.542733,515,2000,2000-04-16,107
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2000,2000-04-25,116
"Switzerland/Les Rangiers",47.381992,7.215775,865,2000,2000-04-28,119
"Switzerland/Romanshorn",47.563608,9.376172,405,2000,2000-04-25,116
"Switzerland/Rorschach",47.472492,9.494931,450,2000,2000-04-16,107
"Switzerland/Scuol",46.794394,10.296356,1240,2000,2000-05-18,139
"Switzerland/Schiers",46.965036,9.685814,800,2000,2000-04-27,118
"Switzerland/Schönenwerd",47.365283,7.999019,450,2000,2000-04-25,116
"Switzerland/Sent",46.815436,10.335078,1440,2000,2000-05-06,127
"Switzerland/Seon",47.338319,8.153353,550,2000,2000-04-16,107
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2000,2000-04-28,119
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2000,2000-05-05,126
"Switzerland/Sagno TI",45.857811,9.033789,670,2000,2000-04-09,100
"Switzerland/Sargans II",47.050589,9.439256,480,2000,2000-04-20,111
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2000,2000-05-15,136
"Switzerland/Sihlbrugg",47.219356,8.5767,480,2000,2000-04-21,112
"Switzerland/Silenen",46.782531,8.669625,510,2000,2000-04-21,112
"Switzerland/St. Luc",46.222336,7.594153,1650,2000,2000-05-15,136
"Switzerland/Sarnen",46.894217,8.252236,500,2000,2000-04-13,104
"Switzerland/Stampa",46.34585,9.595214,1000,2000,2000-04-29,120
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2000,2000-05-03,124
"Switzerland/Trient",46.048003,6.993797,1300,2000,2000-05-12,133
"Switzerland/Thusis",46.709511,9.44165,700,2000,2000-04-21,112
"Switzerland/Vals",46.622889,9.182461,1250,2000,2000-05-10,131
"Switzerland/Vergeletto",46.225417,8.605172,1100,2000,2000-04-24,115
"Switzerland/Versoix",46.290431,6.137128,440,2000,2000-04-09,100
"Switzerland/Villnachern",47.470556,8.154928,415,2000,2000-04-15,106
"Switzerland/Visp",46.293494,7.892842,650,2000,2000-04-16,107
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2000,2000-03-25,85
"Switzerland/La Valsainte",46.648728,7.182475,1050,2000,2000-05-06,127
"Switzerland/Wädenswil",47.223239,8.679778,480,2000,2000-04-20,111
"Switzerland/Wald, ZH",47.277122,8.916314,620,2000,2000-04-21,112
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2000,2000-04-29,120
"Switzerland/Wengen",46.603731,7.921556,1300,2000,2000-05-05,126
"Switzerland/Wetzikon",47.320664,8.814333,555,2000,2000-04-21,112
"Switzerland/Wiliberg",47.279603,8.027331,650,2000,2000-04-23,114
"Switzerland/Wil, SG",47.461458,9.056733,600,2000,2000-04-20,111
"Switzerland/Wolhusen",47.064342,8.071028,580,2000,2000-04-27,118
"Switzerland/Worb BE",46.924433,7.577772,600,2000,2000-04-25,116
"Switzerland/Winterthur",47.474228,8.795444,580,2000,2000-04-22,113
"Switzerland/Wynau",47.256317,7.808556,450,2000,2000-04-21,112
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2000,2000-04-09,100
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2000,2000-04-10,101
"Switzerland/Zizers",46.931325,9.566175,600,2000,2000-04-17,108
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2000,2000-04-14,105
"Switzerland/Zweisimmen",46.555264,7.373433,965,2000,2000-05-10,131
"Switzerland/L'Abergement",46.756178,6.490211,660,2001,2001-04-08,98
"Switzerland/Adelboden",46.492022,7.561067,1350,2001,2001-05-13,133
"Switzerland/Altdorf",46.872614,8.658569,470,2001,2001-04-02,92
"Switzerland/Andeer",46.600961,9.422614,985,2001,2001-05-01,121
"Switzerland/Appenzell",47.331994,9.415403,775,2001,2001-04-30,120
"Switzerland/Aurigeno",46.236078,8.725292,350,2001,2001-03-24,83
"Switzerland/Azmoos",47.076869,9.479753,480,2001,2001-04-25,115
"Switzerland/Basel-Binningen",47.548594,7.582372,315,2001,2001-04-02,92
"Switzerland/Birmensdorf",47.342472,8.444342,500,2001,2001-04-23,113
"Switzerland/Blonay",46.464014,6.891869,600,2001,2001-04-13,103
"Switzerland/Biel",47.151194,7.254139,490,2001,2001-04-07,97
"Switzerland/Bondo GR",46.337594,9.555908,825,2001,2001-04-28,118
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2001,2001-04-10,100
"Switzerland/Buchs",47.158028,9.469656,450,2001,2001-04-20,110
"Switzerland/Cartigny",46.177483,6.014089,400,2001,2001-03-27,86
"Switzerland/Chardonne",46.474036,6.835272,500,2001,2001-04-18,108
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2001,2001-04-10,100
"Switzerland/Cernier",47.098392,6.986644,900,2001,2001-05-08,128
"Switzerland/Changins",46.395917,6.229419,435,2001,2001-04-05,95
"Switzerland/Chur",46.868244,9.5419,640,2001,2001-04-05,95
"Switzerland/Chaumont",47.049108,6.978031,1150,2001,2001-05-18,138
"Switzerland/Couvet",46.9213,6.637761,750,2001,2001-04-25,115
"Switzerland/Diessenhofen",47.690281,8.744,410,2001,2001-04-30,120
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2001,2001-05-14,134
"Switzerland/Domat / Ems",46.834311,9.457442,580,2001,2001-04-04,94
"Switzerland/Disentis",46.699461,8.850803,1200,2001,2001-05-10,130
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2001,2001-04-10,100
"Switzerland/Escholzmatt",46.898653,7.932344,910,2001,2001-05-03,123
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2001,2001-04-30,120
"Switzerland/Elm",46.921942,9.172731,1000,2001,2001-05-05,125
"Switzerland/Entlebuch",46.987397,8.068953,765,2001,2001-04-29,119
"Switzerland/Enges",47.056436,7.012192,820,2001,2001-05-09,129
"Switzerland/Fanas",46.983531,9.660289,910,2001,2001-05-03,123
"Switzerland/Frauenfeld",47.560647,8.887883,405,2001,2001-04-13,103
"Switzerland/Fiesch",46.400261,8.127792,1100,2001,2001-05-06,126
"Switzerland/Flawil",47.415283,9.182167,630,2001,2001-04-30,120
"Switzerland/Gadmen",46.736853,8.351842,1205,2001,2001-05-14,134
"Switzerland/Grossdietwil",47.166089,7.887067,610,2001,2001-04-28,118
"Switzerland/Gryon",46.274817,7.065661,1100,2001,2001-05-02,122
"Switzerland/Grüsch",46.983786,9.64715,650,2001,2001-04-30,120
"Switzerland/Gundetswil",47.536489,8.819919,460,2001,2001-04-20,110
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2001,2001-04-30,120
"Switzerland/Heiden",47.442925,9.533178,800,2001,2001-05-03,123
"Switzerland/Hallau",47.698183,8.457489,430,2001,2001-05-04,124
"Switzerland/Höfen",46.717125,7.569428,720,2001,2001-04-30,120
"Switzerland/Horgen",47.265269,8.582169,450,2001,2001-04-16,106
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2001,2001-04-30,120
"Switzerland/Jenaz",46.928553,9.710558,800,2001,2001-05-01,121
"Switzerland/Lanterswil",47.514847,9.098194,570,2001,2001-04-16,106
"Switzerland/Laufenburg",47.561031,8.063136,330,2001,2001-05-02,122
"Switzerland/Locarno",46.169278,8.798214,200,2001,2001-04-01,91
"Switzerland/Leytron",46.18625,7.21845,480,2001,2001-04-06,96
"Switzerland/Leysin",46.340108,7.009622,1250,2001,2001-05-14,134
"Switzerland/Liddes",45.988267,7.180528,1350,2001,2001-05-06,126
"Switzerland/Linthal",46.915883,8.993658,695,2001,2001-04-30,120
"Switzerland/Liestal",47.481403,7.730519,350,2001,2001-04-10,100
"Switzerland/Longirod",46.498772,6.26595,900,2001,2001-05-08,128
"Switzerland/Le Locle",47.047992,6.754314,1020,2001,2001-05-03,123
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2001,2001-03-25,84
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2001,2001-05-15,135
"Switzerland/Luzern",47.062769,8.342442,580,2001,2001-04-25,115
"Switzerland/Moudon",46.646331,6.777689,600,2001,2001-04-26,116
"Switzerland/Merishausen",47.763636,8.612414,540,2001,2001-04-26,116
"Switzerland/Möhlin",47.561983,7.850547,305,2001,2001-04-23,113
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2001,2001-04-04,94
"Switzerland/Muri, AG",47.265317,8.332283,550,2001,2001-04-10,100
"Switzerland/Moutier",47.279386,7.385775,530,2001,2001-05-03,123
"Switzerland/Martina",46.884997,10.464608,1050,2001,2001-05-10,130
"Switzerland/Murg",47.108222,9.217372,500,2001,2001-04-26,116
"Switzerland/Näfels",47.092389,9.071936,440,2001,2001-04-30,120
"Switzerland/Neuhausen",47.681939,8.615533,435,2001,2001-04-25,115
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2001,2001-04-28,118
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2001,2001-04-18,108
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2001,2001-05-10,130
"Switzerland/Orvin",47.157753,7.214464,700,2001,2001-04-28,118
"Switzerland/Osterfingen",47.656878,8.490242,410,2001,2001-05-02,122
"Switzerland/Posieux",46.761672,7.098294,680,2001,2001-05-03,123
"Switzerland/Prato-Sornico",46.394025,8.655608,750,2001,2001-04-10,100
"Switzerland/Stein, AR II",47.381969,9.348772,825,2001,2001-05-04,124
"Switzerland/Rafz",47.620414,8.542733,515,2001,2001-04-28,118
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2001,2001-05-02,122
"Switzerland/Les Rangiers",47.381992,7.215775,865,2001,2001-05-05,125
"Switzerland/Romanshorn",47.563608,9.376172,405,2001,2001-04-26,116
"Switzerland/Rorschach",47.472492,9.494931,450,2001,2001-04-19,109
"Switzerland/Scuol",46.794394,10.296356,1240,2001,2001-05-07,127
"Switzerland/Schiers",46.965036,9.685814,800,2001,2001-05-04,124
"Switzerland/Schönenwerd",47.365283,7.999019,450,2001,2001-04-12,102
"Switzerland/Sent",46.815436,10.335078,1440,2001,2001-05-11,131
"Switzerland/Seon",47.338319,8.153353,550,2001,2001-04-20,110
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2001,2001-04-30,120
"Switzerland/Sagno TI",45.857811,9.033789,670,2001,2001-04-05,95
"Switzerland/Sargans II",47.050589,9.439256,480,2001,2001-04-25,115
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2001,2001-05-20,140
"Switzerland/Silenen",46.782531,8.669625,510,2001,2001-04-28,118
"Switzerland/St. Luc",46.222336,7.594153,1650,2001,2001-05-10,130
"Switzerland/Sarnen",46.894217,8.252236,500,2001,2001-04-07,97
"Switzerland/Stampa",46.34585,9.595214,1000,2001,2001-05-05,125
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2001,2001-05-11,131
"Switzerland/Trient",46.048003,6.993797,1300,2001,2001-05-18,138
"Switzerland/Thusis",46.709511,9.44165,700,2001,2001-04-06,96
"Switzerland/Vals",46.622889,9.182461,1250,2001,2001-05-13,133
"Switzerland/Vergeletto",46.225417,8.605172,1100,2001,2001-04-16,106
"Switzerland/Versoix",46.290431,6.137128,440,2001,2001-04-18,108
"Switzerland/Villnachern",47.470556,8.154928,415,2001,2001-04-18,108
"Switzerland/Visp",46.293494,7.892842,650,2001,2001-03-31,90
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2001,2001-03-29,88
"Switzerland/La Valsainte",46.648728,7.182475,1050,2001,2001-05-17,137
"Switzerland/Wädenswil",47.223239,8.679778,480,2001,2001-04-11,101
"Switzerland/Wald, ZH",47.277122,8.916314,620,2001,2001-05-02,122
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2001,2001-05-03,123
"Switzerland/Wengen",46.603731,7.921556,1300,2001,2001-05-10,130
"Switzerland/Wetzikon",47.320664,8.814333,555,2001,2001-04-28,118
"Switzerland/Wiliberg",47.279603,8.027331,650,2001,2001-05-01,121
"Switzerland/Wildhaus",47.205022,9.352617,1100,2001,2001-05-10,130
"Switzerland/Wil, SG",47.461458,9.056733,600,2001,2001-04-20,110
"Switzerland/Wolhusen",47.064342,8.071028,580,2001,2001-04-30,120
"Switzerland/Worb BE",46.924433,7.577772,600,2001,2001-04-30,120
"Switzerland/Winterthur",47.474228,8.795444,580,2001,2001-04-24,114
"Switzerland/Wynau",47.256317,7.808556,450,2001,2001-04-27,117
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2001,2001-04-07,97
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2001,2001-04-07,97
"Switzerland/Zizers",46.931325,9.566175,600,2001,2001-04-02,92
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2001,2001-04-06,96
"Switzerland/Zweisimmen",46.555264,7.373433,965,2001,2001-05-10,130
"Switzerland/L'Abergement",46.756178,6.490211,660,2002,2002-04-13,103
"Switzerland/Altdorf",46.872614,8.658569,470,2002,2002-03-24,83
"Switzerland/Andeer",46.600961,9.422614,985,2002,2002-05-08,128
"Switzerland/Appenzell",47.331994,9.415403,775,2002,2002-04-10,100
"Switzerland/Azmoos",47.076869,9.479753,480,2002,2002-04-03,93
"Switzerland/Bellelay",47.265314,7.165786,930,2002,2002-05-13,133
"Switzerland/Birmensdorf",47.342472,8.444342,500,2002,2002-04-04,94
"Switzerland/Blonay",46.464014,6.891869,600,2002,2002-04-04,94
"Switzerland/Biel",47.151194,7.254139,490,2002,2002-04-05,95
"Switzerland/Bondo GR",46.337594,9.555908,825,2002,2002-04-24,114
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2002,2002-04-23,113
"Switzerland/Buchs",47.158028,9.469656,450,2002,2002-04-04,94
"Switzerland/Cartigny",46.177483,6.014089,400,2002,2002-03-24,83
"Switzerland/Chardonne",46.474036,6.835272,500,2002,2002-03-28,87
"Switzerland/Cernier",47.098392,6.986644,900,2002,2002-04-16,106
"Switzerland/Changins",46.395917,6.229419,435,2002,2002-04-08,98
"Switzerland/Chur",46.868244,9.5419,640,2002,2002-03-31,90
"Switzerland/Chaumont",47.049108,6.978031,1150,2002,2002-05-17,137
"Switzerland/Couvet",46.9213,6.637761,750,2002,2002-04-25,115
"Switzerland/Diessenhofen",47.690281,8.744,410,2002,2002-04-09,99
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2002,2002-05-18,138
"Switzerland/Domat / Ems",46.834311,9.457442,580,2002,2002-03-31,90
"Switzerland/Dornach",47.481642,7.611114,300,2002,2002-03-20,79
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2002,2002-03-30,89
"Switzerland/Escholzmatt",46.898653,7.932344,910,2002,2002-04-25,115
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2002,2002-04-12,102
"Switzerland/Elm",46.921942,9.172731,1000,2002,2002-04-24,114
"Switzerland/Entlebuch",46.987397,8.068953,765,2002,2002-04-21,111
"Switzerland/Enges",47.056436,7.012192,820,2002,2002-05-07,127
"Switzerland/Fanas",46.983531,9.660289,910,2002,2002-04-16,106
"Switzerland/Frauenfeld",47.560647,8.887883,405,2002,2002-04-02,92
"Switzerland/Fiesch",46.400261,8.127792,1100,2002,2002-04-28,118
"Switzerland/Flawil",47.415283,9.182167,630,2002,2002-04-20,110
"Switzerland/Gadmen",46.736853,8.351842,1205,2002,2002-05-15,135
"Switzerland/Grossdietwil",47.166089,7.887067,610,2002,2002-04-19,109
"Switzerland/Gryon",46.274817,7.065661,1100,2002,2002-04-27,117
"Switzerland/Grüsch",46.983786,9.64715,650,2002,2002-04-20,110
"Switzerland/Gundetswil",47.536489,8.819919,460,2002,2002-04-06,96
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2002,2002-04-08,98
"Switzerland/Heiden",47.442925,9.533178,800,2002,2002-04-10,100
"Switzerland/Hallau",47.698183,8.457489,430,2002,2002-04-17,107
"Switzerland/Höfen",46.717125,7.569428,720,2002,2002-04-23,113
"Switzerland/Horgen",47.265269,8.582169,450,2002,2002-04-03,93
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2002,2002-04-20,110
"Switzerland/Jenaz",46.928553,9.710558,800,2002,2002-04-22,112
"Switzerland/Lanterswil",47.514847,9.098194,570,2002,2002-04-08,98
"Switzerland/Laufenburg",47.561031,8.063136,330,2002,2002-04-15,105
"Switzerland/Locarno",46.169278,8.798214,200,2002,2002-03-27,86
"Switzerland/Leytron",46.18625,7.21845,480,2002,2002-03-29,88
"Switzerland/Leysin",46.340108,7.009622,1250,2002,2002-05-18,138
"Switzerland/Liddes",45.988267,7.180528,1350,2002,2002-05-01,121
"Switzerland/Linthal",46.915883,8.993658,695,2002,2002-04-16,106
"Switzerland/Liestal",47.481403,7.730519,350,2002,2002-04-01,91
"Switzerland/Longirod",46.498772,6.26595,900,2002,2002-04-29,119
"Switzerland/Le Locle",47.047992,6.754314,1020,2002,2002-04-25,115
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2002,2002-03-21,80
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2002,2002-05-13,133
"Switzerland/Luzern",47.062769,8.342442,580,2002,2002-04-12,102
"Switzerland/Moudon",46.646331,6.777689,600,2002,2002-04-18,108
"Switzerland/Merishausen",47.763636,8.612414,540,2002,2002-04-09,99
"Switzerland/Möhlin",47.561983,7.850547,305,2002,2002-04-04,94
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2002,2002-04-08,98
"Switzerland/Muri, AG",47.265317,8.332283,550,2002,2002-04-09,99
"Switzerland/Moutier",47.279386,7.385775,530,2002,2002-05-05,125
"Switzerland/Martina",46.884997,10.464608,1050,2002,2002-05-10,130
"Switzerland/Murg",47.108222,9.217372,500,2002,2002-04-12,102
"Switzerland/Näfels",47.092389,9.071936,440,2002,2002-04-26,116
"Switzerland/Neuhausen",47.681939,8.615533,435,2002,2002-04-05,95
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2002,2002-04-24,114
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2002,2002-04-05,95
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2002,2002-05-06,126
"Switzerland/Orvin",47.157753,7.214464,700,2002,2002-04-22,112
"Switzerland/Osterfingen",47.656878,8.490242,410,2002,2002-04-21,111
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2002,2002-05-17,137
"Switzerland/Posieux",46.761672,7.098294,680,2002,2002-04-25,115
"Switzerland/Prato-Sornico",46.394025,8.655608,750,2002,2002-04-10,100
"Switzerland/Stein, AR II",47.381969,9.348772,825,2002,2002-04-23,113
"Switzerland/Rafz",47.620414,8.542733,515,2002,2002-04-13,103
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2002,2002-04-27,117
"Switzerland/Les Rangiers",47.381992,7.215775,865,2002,2002-04-30,120
"Switzerland/Romanshorn",47.563608,9.376172,405,2002,2002-04-15,105
"Switzerland/Rorschach",47.472492,9.494931,450,2002,2002-04-02,92
"Switzerland/Scuol",46.794394,10.296356,1240,2002,2002-05-05,125
"Switzerland/Schiers",46.965036,9.685814,800,2002,2002-04-19,109
"Switzerland/Schönenwerd",47.365283,7.999019,450,2002,2002-04-10,100
"Switzerland/Sent",46.815436,10.335078,1440,2002,2002-05-13,133
"Switzerland/Seon",47.338319,8.153353,550,2002,2002-04-15,105
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2002,2002-04-10,100
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2002,2002-05-27,147
"Switzerland/Sagno TI",45.857811,9.033789,670,2002,2002-04-02,92
"Switzerland/Sargans II",47.050589,9.439256,480,2002,2002-04-06,96
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2002,2002-05-23,143
"Switzerland/Silenen",46.782531,8.669625,510,2002,2002-04-07,97
"Switzerland/St. Luc",46.222336,7.594153,1650,2002,2002-05-15,135
"Switzerland/Sarnen",46.894217,8.252236,500,2002,2002-04-05,95
"Switzerland/Stampa",46.34585,9.595214,1000,2002,2002-04-25,115
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2002,2002-05-13,133
"Switzerland/Trient",46.048003,6.993797,1300,2002,2002-05-13,133
"Switzerland/Thusis",46.709511,9.44165,700,2002,2002-04-07,97
"Switzerland/Vals",46.622889,9.182461,1250,2002,2002-05-16,136
"Switzerland/Vergeletto",46.225417,8.605172,1100,2002,2002-04-16,106
"Switzerland/Versoix",46.290431,6.137128,440,2002,2002-03-30,89
"Switzerland/Villnachern",47.470556,8.154928,415,2002,2002-03-25,84
"Switzerland/Visp",46.293494,7.892842,650,2002,2002-04-04,94
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2002,2002-03-30,89
"Switzerland/Vallorbe",46.712292,6.379286,850,2002,2002-05-30,150
"Switzerland/La Valsainte",46.648728,7.182475,1050,2002,2002-05-11,131
"Switzerland/Wädenswil",47.223239,8.679778,480,2002,2002-04-02,92
"Switzerland/Wald, ZH",47.277122,8.916314,620,2002,2002-04-22,112
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2002,2002-04-21,111
"Switzerland/Wengen",46.603731,7.921556,1300,2002,2002-04-30,120
"Switzerland/Wetzikon",47.320664,8.814333,555,2002,2002-04-16,106
"Switzerland/Wil, SG",47.461458,9.056733,600,2002,2002-04-10,100
"Switzerland/Wolhusen",47.064342,8.071028,580,2002,2002-04-26,116
"Switzerland/Worb BE",46.924433,7.577772,600,2002,2002-04-10,100
"Switzerland/Winterthur",47.474228,8.795444,580,2002,2002-04-12,102
"Switzerland/Wynau",47.256317,7.808556,450,2002,2002-04-18,108
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2002,2002-03-31,90
"Switzerland/Zizers",46.931325,9.566175,600,2002,2002-04-02,92
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2002,2002-04-01,91
"Switzerland/Zweisimmen",46.555264,7.373433,965,2002,2002-05-06,126
"Switzerland/L'Abergement",46.756178,6.490211,660,2003,2003-04-16,106
"Switzerland/Adelboden",46.492022,7.561067,1350,2003,2003-05-04,124
"Switzerland/Altdorf",46.872614,8.658569,470,2003,2003-04-10,100
"Switzerland/Andeer",46.600961,9.422614,985,2003,2003-05-01,121
"Switzerland/Appenzell",47.331994,9.415403,775,2003,2003-04-18,108
"Switzerland/Azmoos",47.076869,9.479753,480,2003,2003-04-16,106
"Switzerland/Basel-Binningen",47.548594,7.582372,315,2003,2003-03-31,90
"Switzerland/Bellelay",47.265314,7.165786,930,2003,2003-05-03,123
"Switzerland/Birmensdorf",47.342472,8.444342,500,2003,2003-04-14,104
"Switzerland/Blonay",46.464014,6.891869,600,2003,2003-04-16,106
"Switzerland/Biel",47.151194,7.254139,490,2003,2003-04-16,106
